#   1 X_IMAGE         Object position along x                         [pixel]
#   2 Y_IMAGE         Object position along y                         [pixel]
#   3 ALPHA_J2000     Right ascension of barycenter (J2000)           [deg]
#   4 DELTA_J2000     Declination of barycenter (J2000)               [deg]
#   5 NUMBER          Running object number
#   6 FWHM_IMAGE      FWHM assuming a gaussian core                   [pixel]
#   7 KRON_RADIUS     Kron apertures in units of A or B
#   8 BACKGROUND      Background at centroid position                 [count]
#   9 THRESHOLD       Detection threshold above background            [count]
#  10 MAG_APER        Fixed aperture magnitude vector                 [mag]
#  12 MAGERR_APER     RMS error vector for fixed aperture mag.        [mag]
#  14 FLAGS           Extraction flags
#  15 CLASS_STAR      S/G classifier output
  1357.704    500.623  86.2005478  +9.1048101        183     5.67 14.58  -0.04778919     1.279114  -4.4149  -4.8885   0.0744   0.0874   0  0.36
  1900.167    479.031  86.2023088  +9.0611094        184     4.85 12.23   0.01388338     1.247547  -5.5807  -6.0057   0.0390   0.0383   0  0.56
   225.398    470.480  86.2030086  +9.1960286        185     7.87 22.03    0.1145277     1.639661  -4.5355  -5.5080   0.0961   0.0736   0  0.35
  1516.144    464.883  86.2034635  +9.0920462        186    10.78 15.58   0.05072638     1.271921  -5.3209  -6.5738   0.0483   0.0274   0  0.36
  1238.097    449.064  86.2047545  +9.1144456        187     4.86  9.74   0.03109989     1.311229  -7.7110  -8.1629   0.0147   0.0117   0  0.64
  2308.260    444.727  86.2051064  +9.0282336        188     6.81 10.91  0.006362674     1.776166  -5.3498  -5.7371   0.0701   0.0701  24  0.62
  1128.729    437.430  86.2057039  +9.1232562        189     4.97  9.40   0.05125002     1.322165  -8.7365  -9.2220   0.0094   0.0070   0  0.65
  1548.271    437.878  86.2056666  +9.0894580        190     5.06 13.93 7.578218e-05     1.286519  -5.2266  -5.7009   0.0486   0.0484   0  0.51
  1623.507    418.500  86.2072474  +9.0833969        191     2.92  0.00  -0.04009676     1.304367  -2.5386  -3.5515   0.2815   0.2761   0  0.48
  1182.792    415.417  86.2075000  +9.1189009        192     3.24  0.00    0.0255399      1.34279  -3.8632  -4.4057   0.1119   0.1390   0  0.36
  1028.000    379.490  86.2104318  +9.1313708        193     2.92  0.00  -0.04681851     1.377277  -3.9147  -4.8773   0.1073   0.0934   0  0.35
  1366.666    359.188  86.2120871  +9.1040878        194     4.85  9.18   0.07333304     1.376761  -9.0017  -9.4635   0.0086   0.0066   0  0.65
   875.054    346.451  86.2131281  +9.1436920        195     5.98 20.30   0.03870688     1.407853  -4.5273  -5.4983   0.0804   0.0614   0  0.35
   826.472    337.570  86.2138529  +9.1476058        196     5.92 13.10   0.06208292     1.414435  -5.7806  -6.3499   0.0408   0.0350   0  0.57
  1347.394    336.202  86.2139625  +9.1056403        197     4.89 13.79   0.07728139     1.403806  -5.6177  -6.1045   0.0440   0.0412   0  0.60
   500.995    338.503  86.2137780  +9.1738262        198     2.92  0.00   0.01600203     1.462032  -4.0464  -5.0400   0.1096   0.0896   0  0.35
   718.686    333.454  86.2141892  +9.1562890        199     6.39 19.63     0.053315     1.418846  -4.5198  -5.4106   0.0826   0.0667   0  0.35
  1335.759    330.413  86.2144349  +9.1065776        200     7.58 15.68   0.03807464     1.409902  -4.4852  -4.8762   0.0817   0.1005   0  0.35
  2282.996    307.506  86.2162997  +9.0302684        201     3.75  0.00   0.07577261      1.81354  -3.9820  99.0000   0.1434  99.0000   0  0.35
  2290.521    297.506  86.2171154  +9.0296621        202     2.92  0.00  0.004445519     1.834932  -2.8400  99.0000   0.3436  99.0000   0  0.50
   938.369    257.085  86.2204197  +9.1385910        203     5.07 13.38   0.02405079      1.44078  -5.2671  -5.7164   0.0534   0.0542   0  0.47
   437.336    255.088  86.2205853  +9.1789542        204     6.12 14.40  0.008740189     1.563885  -5.5905  -6.2888   0.0501   0.0398   0  0.54
  2265.002    253.005  86.2207455  +9.0317177        205     4.11 19.68   -0.0211753     1.738698  -4.1806  -4.3993   0.1182   0.1959   0  0.37
   658.097    245.630  86.2213559  +9.1611696        206     4.74 21.46 -0.003697118     1.438926  -4.3037  -5.0622   0.0916   0.0867   0  0.35
  1556.348    235.461  86.2221806  +9.0888066        207     4.91 11.60   0.04050834     1.440981  -6.1323  -6.5904   0.0347   0.0306   0  0.64
  1172.185    230.242  86.2226086  +9.1197546        208     5.13 11.54   0.01286937      1.44271  -5.6558  -6.1042   0.0442   0.0418   0  0.60
   556.085    223.943  86.2231262  +9.1693876        209     5.16 16.83   0.05480453     1.474708  -5.0041  -5.6069   0.0632   0.0608   0  0.42
  2180.446    207.787  86.2244345  +9.0385293        210     4.71 20.87    0.0364593     1.663865  -4.2277  -4.6656   0.1109   0.1468   0  0.37
  2274.257    207.672  86.2244433  +9.0309719        211     4.52 19.59  0.002831855     1.722341  -4.6349  -5.3117   0.0919   0.0931   2  0.41
   785.989    196.705  86.2253474  +9.1508664        212     5.18 14.45   0.02221823     1.512377  -5.0527  -5.5595   0.0636   0.0639   0  0.41
   678.326    195.616  86.2254370  +9.1595397        213     6.00 11.85   0.02047626      1.50774  -6.5083  -7.1177   0.0307   0.0236   0  0.64
  2276.508    193.511  86.2255984  +9.0307905        214     2.92  0.00   -0.1277841     1.710826  -4.0987  -5.4293   0.1180   0.0791   0  0.44
   912.373    179.775  86.2267281  +9.1406848        215     6.02 20.55   0.06756821     1.573579  -4.3360  -4.6039   0.0997   0.1451   0  0.35
   893.633    177.188  86.2269393  +9.1421944        216     5.34 18.55   0.07249179     1.581002  -4.7398  -5.3801   0.0788   0.0770   0  0.36
  2173.124    176.750  86.2269664  +9.0391189        217     5.97 17.56     0.103289     1.719203  -4.3713  -4.9756   0.1085   0.1209   0  0.36
  2279.836    175.173  86.2270942  +9.0305222        218     3.89 16.23  -0.03651086     1.684787  -3.8608  -4.1377   0.1414   0.2261   0  0.36
  2250.481    173.538  86.2272279  +9.0328870        219     2.91  0.00  -0.02527897     1.684913  -2.7766  -3.7362   0.3338   0.3476   0  0.53
   116.407    165.926  86.2278636  +9.2048077        220     5.32 23.18   0.05275828      2.12013  -4.5384  -5.1069   0.1214   0.1381   0  0.39
  1875.704    154.102  86.2288159  +9.0630788        221     6.07 20.62  0.007980618       1.6444  -4.4520  -5.4864   0.0965   0.0725   0  0.36
   160.480    153.011  86.2289173  +9.2012571        222     3.51 23.91   0.06577626     2.068247  -4.3920  -5.2920   0.1265   0.1109   0  0.37
  1064.695    148.051  86.2293155  +9.1284135        223     5.43 17.71   0.04264953     1.688387  -4.8210  -5.3706   0.0809   0.0831   0  0.36
  2270.523    141.499  86.2298411  +9.0312722        224     2.92  0.00  -0.04948388     1.635946  -3.7100  -4.9366   0.1469   0.1152   0  0.42
  1532.796    120.286  86.2315772  +9.0907032        225     4.77 14.91   0.03374222     1.817609  -5.0230  -5.5289   0.0777   0.0804   0  0.41
  2000.583    110.621  86.2323621  +9.0530182        226     5.08 11.67   0.07245546     1.933573  -6.6049  -7.0790   0.0374   0.0317   0  0.64
  1666.566    107.870  86.2325891  +9.0799265        227     5.07 15.28   0.03791413      1.86472  -5.3885  -5.8936   0.0654   0.0644   0  0.56
  2080.408     98.360  86.2333615  +9.0465875        228     6.22 15.32   0.07224137     2.075971  -5.0080  -5.2064   0.0883   0.1214   0  0.45
  1390.531     84.906  86.2344650  +9.1021637        229     4.81 12.53 -0.002741659      2.01028  -5.4542  -5.8513   0.0680   0.0711   0  0.55
  1309.777     48.187  86.2374615  +9.1086689        230     3.45 23.67    0.0150502     2.259328  -4.4693  -4.1598   0.1306   0.3208   0  0.48
  1685.163     36.468  86.2384141  +9.0784277        231     7.19 10.08    0.1331511     2.245411  -7.6590  -8.2576   0.0275   0.0196   0  0.65
